Participant id,Condition,Event,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
605af81750b2b2d82ef1597d,Deceptive,A job interview for your dream job,67,87.33,17.72,78.08,67.25,22.33,14.93,92.54,73.13,58.21,8.96,7.46,5.97,1.49,0.0,0.0,0.0,1.49,13.43,11.94,4.48,16.42,7.46,2.99,10.45,0.0,16.42,5.97,2.99,4.48,2.99,1.49,0.0,2.99,0.0,2.99,1.49,0.0,0.0,0.0,0.0,1.49,0.0,5.97,4.48,1.49,1.49,0.0,1.49,1.49,0.0,0.0,0.0,11.94,10.45,0.0,0.0,0.0,1.49,7.46,1.49,0.0,0.0,0.0,0.0,1.49,1.49,0.0,0.0,10.45,1.49,0.0,8.96,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,4.48,7.46,0.0,1.49,4.48,0.0,0.0,1.49,7.46,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,4.48,0.0,0.0,0.0,0.0,0.0,0.0
5e6ecd1a5c401949b9ae528f,Deceptive,Cheating on an exam,83,17.44,88.48,3.95,57.93,11.86,24.1,95.18,81.93,63.86,27.71,19.28,4.82,1.2,0.0,10.84,1.2,8.43,15.66,7.23,0.0,9.64,8.43,3.61,3.61,2.41,20.48,2.41,1.2,6.02,3.61,1.2,1.2,12.05,1.2,10.84,4.82,1.2,1.2,0.0,0.0,3.61,0.0,4.82,3.61,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,6.02,3.61,0.0,0.0,1.2,1.2,19.28,0.0,0.0,0.0,10.84,0.0,0.0,0.0,0.0,9.64,0.0,0.0,9.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,6.02,0.0,1.2,3.61,0.0,0.0,1.2,2.41,7.23,8.43,0.0,0.0,0.0,0.0,0.0,0.0,12.05,8.43,2.41,0.0,0.0,0.0,1.2,0.0
60895dd42aa4dab10a53566c,Deceptive,Being involved in a car accident,159,91.9,65.98,18.63,38.43,15.9,18.24,82.39,64.15,55.97,10.06,8.81,3.77,1.89,0.0,3.14,0.0,1.26,20.13,15.09,0.63,14.47,6.92,3.77,6.29,0.63,10.69,4.4,5.03,6.92,4.4,1.89,1.26,6.29,0.63,5.66,0.63,1.89,0.0,0.63,0.63,2.52,0.0,2.52,1.89,0.63,1.26,1.26,0.0,0.0,0.0,0.0,0.0,10.69,1.26,0.0,0.0,0.0,0.0,0.0,9.43,3.14,0.63,1.89,5.03,1.89,0.0,0.0,1.89,3.14,1.26,0.0,1.26,0.63,0.0,0.63,0.0,0.0,0.0,0.0,0.63,0.0,0.63,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.63,0.0,2.52,6.29,0.0,1.26,4.4,0.63,0.0,0.0,3.77,6.92,1.26,0.0,0.0,0.0,0.0,0.0,0.0,10.69,6.29,2.52,0.0,0.0,1.89,0.0,0.0
5f9ee62fe233d94be4cdf755,Deceptive,Taking the bus/train without the ticket,132,45.12,1.92,99.0,,16.5,14.39,88.64,71.97,59.85,18.18,15.15,9.85,0.76,0.76,3.79,0.0,3.03,15.91,7.58,2.27,12.88,6.06,3.79,7.58,3.03,15.15,1.52,5.3,2.27,0.76,0.76,0.76,9.85,0.0,9.85,2.27,0.0,0.0,3.03,0.0,6.06,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,2.27,0.0,0.0,0.0,0.0,2.27,5.3,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,6.06,0.0,1.52,1.52,3.03,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,6.82,17.42,1.52,3.03,12.88,1.52,0.0,0.0,5.3,11.36,2.27,0.76,0.0,0.0,0.0,0.0,0.0,7.58,6.06,0.0,0.0,0.0,0.0,1.52,0.0
5f08d7296564471443092f58,Deceptive,None of them,61,50.51,95.74,99.0,89.9,7.63,22.95,96.72,78.69,54.1,11.48,8.2,1.64,4.92,0.0,1.64,0.0,3.28,18.03,8.2,1.64,11.48,6.56,6.56,9.84,1.64,18.03,11.48,9.84,9.84,9.84,0.0,0.0,6.56,3.28,3.28,1.64,0.0,0.0,0.0,1.64,0.0,0.0,4.92,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48,0.0,0.0,0.0,0.0,0.0,0.0,11.48,4.92,0.0,6.56,0.0,0.0,0.0,0.0,0.0,1.64,0.0,1.64,0.0,0.0,0.0,4.92,3.28,1.64,1.64,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,4.92,11.48,0.0,6.56,3.28,0.0,1.64,0.0,19.67,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,11.48,3.28,0.0,1.64,0.0,0.0,0.0
60fd1e7d5453cf5818e34cfa,Deceptive,Cheating on your partner,91,9.23,46.56,98.89,71.92,15.17,7.69,96.7,81.32,64.84,26.37,23.08,10.99,0.0,3.3,8.79,0.0,3.3,5.49,1.1,0.0,14.29,9.89,2.2,9.89,1.1,25.27,2.2,1.1,3.3,2.2,1.1,0.0,8.79,1.1,7.69,1.1,2.2,2.2,0.0,0.0,2.2,0.0,3.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.68,6.59,0.0,1.1,0.0,0.0,4.4,12.09,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,4.4,0.0,3.3,1.1,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,5.49,20.88,0.0,5.49,14.29,0.0,0.0,3.3,7.69,16.48,0.0,1.1,0.0,0.0,0.0,0.0,0.0,6.59,6.59,0.0,0.0,0.0,0.0,0.0,0.0
5d1f3c99608da700167a1391,Deceptive,Taking the bus/train without the ticket,127,11.67,1.0,99.0,12.07,21.17,15.75,89.76,76.38,61.42,18.9,15.75,14.17,0.0,0.0,0.79,0.79,3.15,12.6,7.09,0.0,13.39,8.66,7.09,12.6,5.51,22.05,3.15,0.79,2.36,0.0,0.79,1.57,18.9,0.0,18.11,3.15,3.15,1.57,3.15,0.0,7.09,0.0,0.79,0.0,0.79,0.79,0.0,0.79,0.79,0.0,0.0,0.0,3.94,2.36,0.0,0.0,0.0,0.0,1.57,1.57,0.0,0.0,0.0,0.79,1.57,0.0,0.0,1.57,3.15,0.0,0.79,1.57,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,7.09,1.57,0.0,0.0,0.0,0.0,0.0,6.3,8.66,0.79,2.36,2.36,3.15,0.0,0.0,7.87,16.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,4.72,3.94,0.0,0.0,5.51,1.57,0.0
6570db71dc75f34174a32198,Deceptive,None of them,101,22.02,2.94,95.92,10.43,20.2,10.89,97.03,80.2,64.36,16.83,15.84,11.88,0.99,0.0,1.98,0.0,0.99,13.86,8.91,0.99,13.86,9.9,6.93,11.88,3.96,16.83,4.95,6.93,3.96,2.97,0.0,0.99,9.9,0.99,7.92,0.99,0.0,0.99,0.99,0.0,5.94,0.0,2.97,0.99,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.89,0.99,0.0,0.0,0.99,0.99,0.0,9.9,0.99,0.0,3.96,0.99,0.0,0.0,0.0,0.0,4.95,0.0,0.99,2.97,0.99,0.0,4.95,0.0,0.0,0.0,0.0,0.99,1.98,1.98,0.0,0.0,0.0,2.97,1.98,0.0,0.0,0.0,0.0,0.0,3.96,5.94,0.0,0.0,5.94,0.0,0.0,0.0,5.94,8.91,2.97,0.0,0.0,0.0,0.0,0.0,0.0,12.87,4.95,0.0,0.0,0.0,1.98,5.94,0.0
65cb86d46eab3e66a7800e11,Deceptive,Cheating on your partner,63,12.48,49.5,97.09,20.23,63.0,23.81,100.0,76.19,63.49,19.05,15.87,9.52,1.59,0.0,4.76,0.0,3.17,3.17,0.0,3.17,19.05,7.94,7.94,14.29,1.59,15.87,1.59,4.76,4.76,4.76,0.0,0.0,14.29,1.59,12.7,4.76,3.17,1.59,0.0,1.59,3.17,0.0,3.17,1.59,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.46,3.17,3.17,0.0,0.0,0.0,0.0,14.29,6.35,0.0,1.59,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,6.35,0.0,0.0,0.0,0.0,7.94,0.0,0.0,0.0,3.17,0.0,0.0,1.59,0.0,0.0,0.0,1.59,1.59,7.94,0.0,4.76,3.17,0.0,0.0,0.0,9.52,11.11,1.59,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0
6596830f2825d3d95e7d5d6e,Deceptive,Cheating on an exam,326,57.37,29.84,65.03,48.24,17.16,21.17,92.94,73.31,57.98,10.74,5.83,3.37,0.31,1.53,0.31,0.0,4.91,19.33,12.27,0.92,10.12,8.59,7.36,8.9,0.92,18.1,6.44,6.44,2.76,1.23,1.53,0.0,14.42,1.23,13.19,5.21,1.84,1.23,5.83,0.0,3.99,0.31,4.29,3.07,1.23,1.53,0.92,0.61,0.61,0.0,0.0,0.0,7.36,2.76,0.61,0.0,0.31,0.31,1.53,4.6,0.0,0.31,0.0,0.31,1.84,0.0,0.0,1.84,6.75,0.0,0.0,6.44,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.53,0.0,0.31,0.0,0.0,0.61,0.31,5.21,9.2,1.23,0.61,4.6,1.84,0.31,0.92,3.99,5.21,5.52,0.61,0.0,0.0,0.0,0.0,0.0,11.66,5.83,3.68,0.0,0.0,1.53,0.61,0.0
659886c6ff76317c84f88b70,Deceptive,Getting a speeding fine,92,21.04,28.14,4.38,84.9,18.4,14.13,94.57,81.52,67.39,19.57,13.04,5.43,0.0,1.09,6.52,0.0,6.52,19.57,11.96,2.17,10.87,8.7,8.7,9.78,3.26,16.3,5.43,5.43,1.09,0.0,1.09,0.0,14.13,0.0,14.13,2.17,0.0,3.26,2.17,3.26,3.26,0.0,5.43,4.35,0.0,1.09,0.0,0.0,0.0,0.0,0.0,0.0,9.78,1.09,0.0,0.0,0.0,0.0,0.0,8.7,1.09,0.0,0.0,6.52,3.26,0.0,0.0,3.26,2.17,0.0,0.0,1.09,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,0.0,4.35,0.0,0.0,0.0,0.0,0.0,3.26,5.43,6.52,3.26,1.09,0.0,2.17,0.0,0.0,6.52,6.52,5.43,0.0,0.0,0.0,0.0,0.0,0.0,11.96,5.43,3.26,0.0,0.0,3.26,0.0,0.0
613a1c2b27a44b46ca15471e,Deceptive,None of them,75,1.9,4.89,79.53,81.12,18.75,14.67,96.0,80.0,72.0,22.67,18.67,14.67,1.33,0.0,2.67,0.0,4.0,16.0,6.67,0.0,8.0,17.33,8.0,8.0,2.67,24.0,2.67,2.67,6.67,5.33,1.33,0.0,8.0,0.0,8.0,2.67,0.0,2.67,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,17.33,8.0,0.0,0.0,0.0,0.0,5.33,10.67,6.67,0.0,1.33,4.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,1.33,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.33,0.0,1.33,2.67,0.0,1.33,0.0,2.67,4.0,10.67,1.33,0.0,0.0,0.0,0.0,0.0,6.67,5.33,0.0,0.0,0.0,1.33,0.0,0.0
60f856b9f5b36eb3bf795366,Deceptive,Missing a deadline at work because of bad organisation,147,87.54,1.85,99.0,29.39,21.0,14.29,90.48,68.71,59.18,15.65,8.84,8.84,0.0,0.0,0.0,0.0,6.8,17.01,8.16,0.0,21.09,6.8,0.68,5.44,2.04,13.61,3.4,0.68,6.8,0.0,4.76,2.04,8.84,0.68,8.16,2.72,1.36,1.36,0.68,0.0,2.04,0.0,3.4,2.04,1.36,0.68,0.0,0.68,0.0,0.68,0.0,0.0,1.36,1.36,0.0,0.0,0.68,0.68,0.0,0.68,0.0,0.0,0.0,0.0,2.72,0.0,0.0,2.72,6.12,0.68,0.68,4.76,0.0,0.0,2.72,0.68,0.0,0.0,0.0,0.0,0.0,0.68,0.68,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,4.08,12.24,0.68,2.72,8.16,0.0,0.68,0.68,8.16,9.52,0.0,2.04,0.0,0.0,0.0,0.0,0.0,9.52,4.08,5.44,0.0,0.0,0.0,0.0,0.0
6166ad56031d3607ffce86f4,Deceptive,Cheating on an exam,263,81.85,5.85,93.83,55.77,20.23,26.24,83.65,66.54,53.61,15.59,12.93,10.65,1.9,0.0,0.0,0.38,2.66,16.73,9.51,1.14,15.21,5.32,2.66,5.32,0.38,14.07,4.94,2.66,5.32,1.9,2.66,0.76,9.51,0.0,9.51,3.04,2.28,0.0,0.76,0.0,3.04,0.0,3.8,3.04,0.76,1.14,1.14,0.0,0.0,0.0,0.0,0.0,6.08,2.66,0.0,0.0,0.0,0.38,1.52,3.42,0.0,0.0,0.0,0.0,1.52,0.0,0.0,1.52,6.46,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,0.0,0.76,0.0,0.76,0.38,0.38,4.18,2.66,0.0,0.76,1.9,0.0,0.0,0.0,7.22,11.79,0.38,1.52,0.0,0.0,0.0,0.0,0.0,14.83,4.94,7.6,0.0,0.0,0.38,1.9,0.0
663f6c3c00d480a9ce332aec,Deceptive,Ending a long romantic relationship,399,26.58,20.68,56.69,8.53,19.95,15.54,94.49,78.95,66.42,22.06,17.29,9.02,1.5,0.0,6.77,0.0,4.76,13.53,4.76,1.25,17.29,8.27,7.27,6.77,2.51,15.79,3.51,3.51,4.26,3.26,1.0,0.0,13.78,1.75,12.03,3.51,1.5,1.25,1.75,0.75,3.26,0.0,5.76,2.26,3.51,3.26,0.0,2.26,0.25,1.0,1.0,0.5,16.54,6.77,0.5,0.0,0.5,0.0,4.76,10.03,0.5,0.0,0.0,7.27,0.75,0.0,0.0,0.75,2.01,0.75,0.0,1.25,0.0,0.0,1.75,1.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,5.01,6.02,0.5,0.75,2.51,1.0,0.25,0.75,8.02,8.52,2.01,1.75,0.0,0.0,0.0,0.0,0.0,13.28,5.01,6.02,0.0,0.0,0.75,1.5,0.0
61686ae36b1ad59181b7a22e,Deceptive,Ending a long romantic relationship,116,12.25,60.57,26.47,11.45,38.67,10.34,97.41,82.76,70.69,26.72,20.69,8.62,1.72,0.0,10.34,0.0,6.03,12.93,4.31,1.72,18.1,7.76,10.34,7.76,1.72,14.66,1.72,4.31,5.17,3.45,0.86,0.86,17.24,2.59,14.66,6.03,4.31,3.45,0.86,0.0,2.59,0.86,6.03,2.59,3.45,3.45,0.0,1.72,0.0,1.72,0.0,0.0,17.24,2.59,0.0,0.0,1.72,0.0,2.59,14.66,0.86,0.86,0.86,11.21,0.0,0.0,0.0,0.0,2.59,0.86,0.0,0.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,2.59,0.0,0.0,0.86,0.0,0.0,1.72,10.34,8.62,2.59,0.0,0.0,0.0,0.0,0.0,0.0,8.62,2.59,4.31,0.0,0.0,1.72,0.0,0.0
65803cd578d5ef14e500b072,Deceptive,A job interview for your dream job,124,93.3,4.4,74.65,31.3,20.67,12.9,87.9,68.55,58.06,11.29,7.26,7.26,0.0,0.0,0.0,0.0,4.03,20.16,10.48,4.03,19.35,7.26,3.23,4.84,0.0,13.71,1.61,8.87,4.03,0.0,1.61,2.42,12.9,0.0,12.1,2.42,0.81,3.23,1.61,0.0,4.03,0.0,0.81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,2.42,0.0,0.0,0.0,0.0,0.81,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,0.0,0.0,4.84,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,3.23,0.0,0.0,0.0,0.81,0.0,0.0,4.84,6.45,0.0,0.81,5.65,0.0,0.0,0.0,4.84,5.65,2.42,0.0,0.0,0.0,0.0,0.0,0.0,12.9,4.84,6.45,0.0,0.0,0.81,0.81,0.0
5fb3d42dc5d76c000aedf11d,Deceptive,Missing a deadline at work because of bad organisation,154,60.69,3.5,64.25,50.09,154.0,15.58,88.96,73.38,63.64,15.58,12.34,9.09,0.65,0.0,1.3,1.3,3.25,20.78,10.39,1.95,14.94,9.09,5.84,5.84,1.95,15.58,5.19,7.14,3.9,0.65,0.65,2.6,9.74,1.95,7.79,1.3,1.3,1.95,0.0,0.0,3.25,0.0,1.95,1.95,0.0,0.65,0.65,0.0,0.0,0.0,0.0,0.0,7.14,2.6,0.65,0.0,0.0,0.0,1.3,3.25,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,7.79,0.0,0.0,7.14,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.84,0.65,0.0,4.55,0.0,0.65,0.65,5.19,9.09,0.65,1.3,0.0,0.0,0.0,0.0,0.0,8.44,5.19,0.65,0.0,0.65,0.0,1.95,0.0
60c11f097cf8862b2eb43f12,Deceptive,Ending a long romantic relationship,169,23.62,40.06,86.75,9.0,18.78,10.06,97.63,80.47,62.13,24.85,21.89,10.65,2.96,0.0,8.28,0.0,2.96,14.2,7.1,0.59,13.61,5.33,4.73,10.06,1.78,18.93,2.96,2.37,5.33,4.73,0.59,0.0,10.65,0.0,10.65,3.55,1.78,0.59,1.18,1.18,4.14,0.0,3.55,0.59,1.78,2.96,0.0,0.59,0.0,0.59,0.0,0.0,18.93,3.55,0.0,0.0,0.59,0.0,3.55,13.61,0.0,1.18,1.18,8.88,0.59,0.0,0.0,0.59,2.96,0.0,2.37,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,1.18,4.73,13.61,1.78,2.37,7.1,2.37,0.59,0.0,5.33,13.02,1.18,0.59,0.0,0.0,0.0,0.0,0.0,9.47,5.33,1.78,0.0,0.0,1.78,0.59,0.0
61090bc66f3030fb12976f8e,Deceptive,Ending a long romantic relationship,188,17.82,1.0,92.52,14.42,15.67,13.3,96.81,78.19,64.36,21.81,15.96,14.36,0.0,0.0,1.6,0.0,5.85,14.36,3.72,0.0,14.36,13.83,4.79,4.26,2.13,20.74,10.64,6.91,3.72,0.53,0.0,3.19,17.02,1.6,15.43,5.85,0.53,4.26,1.6,0.53,3.72,0.53,9.04,4.26,4.79,6.38,4.26,2.13,0.53,0.0,1.06,0.0,11.17,5.85,0.0,0.0,0.0,1.6,1.06,4.26,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,1.6,0.0,0.0,1.6,0.0,0.53,0.0,0.0,1.6,0.53,0.0,1.06,0.53,0.0,0.0,0.0,0.0,11.17,5.85,0.0,0.0,3.72,0.0,0.0,2.13,4.26,4.26,6.91,1.06,0.0,0.0,0.0,0.0,0.0,12.77,4.26,4.79,2.66,0.53,0.53,0.0,0.0
611e27aa50a1d65dc3eb2e36,Deceptive,Getting a speeding fine,58,68.11,60.57,67.94,91.69,58.0,17.24,93.1,62.07,55.17,6.9,6.9,3.45,3.45,0.0,0.0,0.0,0.0,13.79,12.07,0.0,10.34,6.9,5.17,13.79,0.0,15.52,0.0,1.72,8.62,5.17,0.0,3.45,1.72,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.72,0.0,5.17,5.17,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,12.07,6.9,0.0,1.72,0.0,0.0,3.45,5.17,0.0,0.0,0.0,0.0,3.45,0.0,0.0,3.45,1.72,1.72,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,3.45,15.52,0.0,10.34,3.45,1.72,0.0,0.0,1.72,10.34,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6148619a82570cb41a0b8b32,Deceptive,Missing a deadline at work because of bad organisation,82,78.62,26.81,59.99,76.91,20.5,26.83,89.02,62.2,52.44,13.41,10.98,7.32,0.0,0.0,0.0,2.44,2.44,12.2,8.54,0.0,17.07,8.54,2.44,4.88,2.44,14.63,1.22,1.22,7.32,3.66,1.22,2.44,8.54,0.0,8.54,2.44,1.22,2.44,0.0,0.0,1.22,0.0,3.66,3.66,0.0,1.22,1.22,0.0,0.0,0.0,0.0,0.0,13.41,4.88,0.0,1.22,0.0,0.0,1.22,8.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,3.66,0.0,7.32,1.22,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,3.66,0.0,1.22,2.44,1.22,0.0,0.0,7.32,8.54,1.22,1.22,0.0,0.0,0.0,0.0,0.0,7.32,3.66,1.22,0.0,0.0,2.44,0.0,0.0
65410a2c2b4782dbdb520075,Deceptive,Ending a long romantic relationship,363,14.39,53.22,38.62,31.61,18.15,12.12,96.42,83.75,68.04,21.49,14.6,5.79,1.93,0.28,6.34,0.28,6.89,17.08,5.79,1.38,12.95,10.47,6.06,8.54,2.75,20.11,6.34,4.96,8.26,6.61,1.1,0.55,16.8,1.93,14.33,3.03,3.03,1.93,1.1,0.55,4.68,0.0,4.96,2.75,1.93,0.83,0.28,0.28,0.0,0.0,0.0,0.0,16.25,3.31,1.38,0.0,0.28,0.0,0.83,13.22,0.83,0.83,6.06,1.1,0.0,0.0,0.0,0.0,2.75,0.28,0.83,0.83,0.83,0.0,1.38,0.55,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.28,1.38,0.0,0.0,0.0,0.0,0.55,0.28,8.26,6.06,0.0,1.38,3.86,0.28,0.28,0.55,6.06,12.4,0.28,1.1,0.0,0.0,0.0,0.0,0.0,12.4,5.79,6.06,0.0,0.0,0.0,0.55,0.0
61079d862ea28a34266c6add,Deceptive,Ending a long romantic relationship,58,4.0,1.0,95.69,1.0,4.83,12.07,91.38,82.76,60.34,31.03,22.41,18.97,0.0,0.0,3.45,0.0,8.62,15.52,5.17,0.0,6.9,8.62,5.17,1.72,5.17,27.59,3.45,1.72,0.0,0.0,0.0,0.0,15.52,1.72,13.79,5.17,0.0,5.17,1.72,0.0,3.45,0.0,5.17,0.0,5.17,3.45,0.0,3.45,0.0,0.0,0.0,0.0,8.62,5.17,0.0,0.0,0.0,1.72,3.45,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.0,0.0,0.0,3.45,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,0.0,1.72,0.0,0.0,3.45,0.0,0.0,0.0,8.62,5.17,0.0,0.0,3.45,1.72,0.0,0.0,5.17,10.34,6.9,0.0,0.0,0.0,0.0,0.0,0.0,55.17,24.14,5.17,3.45,0.0,5.17,17.24,0.0
5e56a5416589e605ffda2972,Deceptive,Ending a long romantic relationship,119,14.95,22.43,95.94,11.63,29.75,13.45,92.44,82.35,66.39,28.57,19.33,11.76,1.68,0.0,5.88,0.0,9.24,15.13,5.88,0.84,11.76,6.72,5.88,5.88,0.84,19.33,1.68,5.04,5.04,3.36,0.0,1.68,18.49,2.52,15.97,7.56,1.68,0.84,1.68,0.84,3.36,0.0,4.2,1.68,2.52,0.84,0.0,0.84,0.0,0.0,0.0,0.0,14.29,3.36,0.84,0.0,0.84,0.0,1.68,10.92,0.84,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,5.88,4.2,0.0,0.0,3.36,0.0,0.0,0.84,8.4,12.61,1.68,1.68,0.0,0.0,0.0,0.0,0.0,7.56,2.52,3.36,0.0,0.0,0.0,1.68,0.0
605f143dca6594d109a9ab40,Deceptive,Ending a long romantic relationship,225,6.17,4.89,85.71,7.99,13.24,12.0,98.67,86.22,65.33,24.89,22.67,12.0,0.44,0.0,10.22,0.0,2.22,10.67,4.0,0.44,13.78,8.44,8.89,7.11,5.33,22.22,6.67,3.56,2.67,1.33,1.33,0.0,14.67,2.67,11.56,2.22,0.89,3.56,0.44,0.0,4.89,0.0,4.0,1.33,2.67,2.22,0.44,1.78,0.44,0.0,0.89,0.0,20.89,8.44,0.0,0.0,0.0,0.44,8.0,12.44,0.0,0.89,0.44,9.78,1.78,0.0,0.0,1.78,0.89,0.0,0.89,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.89,0.89,0.0,0.0,0.0,0.0,1.33,2.67,12.44,2.22,4.44,5.33,1.33,1.78,0.44,8.89,12.44,0.0,0.44,0.89,0.89,0.0,0.0,0.0,14.67,7.56,3.11,0.0,0.0,4.0,0.0,0.0
