num_sentences,num_words,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,Temporal details,Spatial details,Quantity details,People,concreteness,Condition,Participant_id,Event
19,359,458,1.275766016713092,7.1,77.67,10.06,37.97,17.02,1.39,1.67,12.81,0.84,0.0,10.86,0.0,8.639999999999999,10.03,12.26,1.9500000000000002,6.41,2.4657534246575343,0.273972602739726,0.0,0.0,3.179,Truthful,611acc1d8ef0468018d77f76,Ending a long romantic relationship
16,581,859,1.4784853700516352,16.3,43.09,36.43,53.17,11.48,2.06,2.92,11.68,1.2,0.34,18.38,0.69,6.010000000000001,2.58,9.46,1.37,-2.5699999999999967,1.0169491525423728,0.0,0.5084745762711864,0.0,2.776046511627907,Truthful,661624e5595c233a68a3963b,Missing a deadline at work because of bad organisation
5,102,148,1.4509803921568627,10.1,59.23,61.39,1.0,10.51,0.98,1.96,7.84,1.96,0.0,9.8,0.0,2.94,6.86,8.82,1.96,3.92,3.8461538461538463,0.0,0.0,0.0,3.5034375,Truthful,658c1f91c0e5d908b094430e,Being hospitalised and undergoing surgery
7,124,181,1.4596774193548387,9.0,61.97,63.25,79.1,6.37,2.42,4.03,11.29,2.42,0.0,10.48,1.61,8.07,0.81,16.13,0.0,12.099999999999998,0.8,0.0,0.0,0.8,3.2443589743589745,Truthful,5c680aeffe4e380001676457,Being involved in a car accident
10,192,242,1.2604166666666667,7.2,77.37,81.65,93.4,20.23,0.52,0.52,11.4,1.04,0.52,6.74,0.52,8.81,1.56,14.509999999999998,1.04,9.849999999999996,0.0,0.0,0.5154639175257731,0.0,3.2688,Deceptive,660687a02630547fb296d754,Taking the bus/train without the ticket
7,147,186,1.2653061224489797,7.9,75.54,27.39,32.68,1.0,0.68,6.12,10.88,1.36,0.68,14.97,0.0,8.84,5.44,7.48,2.04,1.3499999999999996,0.6756756756756757,0.0,2.027027027027027,0.0,2.8652941176470583,Deceptive,65391353897d68dd53a067da,Ending a long romantic relationship
7,102,153,1.5,7.8,65.12,55.58,98.64,33.97,1.96,0.98,10.78,0.0,0.0,13.73,0.98,12.75,0.98,13.719999999999999,0.98,4.889999999999997,2.941176470588235,0.0,1.9607843137254901,0.0,2.9578571428571436,Deceptive,615b2ee8616d1b05551794ee,A job interview for your dream job
8,187,252,1.3475935828877006,8.9,73.1,38.76,78.46,4.0,1.07,3.21,11.23,1.07,1.6,10.16,0.0,10.700000000000001,8.56,16.04,2.13,12.29,1.5957446808510638,0.0,0.0,0.0,3.270363636363636,Deceptive,616dc201c0b58a25890f4b94,Ending a long romantic relationship
8,114,169,1.4824561403508771,7.7,65.42,74.45,70.28,74.93,4.39,0.88,12.28,0.0,0.88,9.65,0.0,6.14,0.88,21.05,0.0,16.660000000000004,6.956521739130435,0.0,0.0,0.0,2.9696428571428575,Deceptive,5b6034ba0ced0a00017ba9b9,Missing a deadline at work because of bad organisation
6,84,129,1.5357142857142858,7.6,65.73,91.07,31.58,88.66,5.95,1.19,7.14,1.19,0.0,3.57,1.19,9.52,0.0,13.09,0.0,16.66,1.1904761904761905,1.1904761904761905,0.0,0.0,3.1146666666666665,Deceptive,5f4e0edcc541ccaf7a8f11c4,None of them
9,301,436,1.4485049833887043,14.0,54.49,86.54,98.68,56.39,2.98,0.66,7.95,0.66,1.32,11.92,0.0,6.619999999999999,0.66,19.86,1.98,13.56,2.6490066225165565,0.0,0.0,0.0,3.048395061728395,Deceptive,60e807c17adbb05b6799a83e,None of them
3,70,88,1.2571428571428571,8.8,73.21,56.86,91.58,41.28,1.43,0.0,10.0,1.43,0.0,2.86,0.0,10.0,4.29,20.0,0.0,18.57,2.8169014084507045,0.0,0.0,0.0,3.470476190476191,Deceptive,616dd4121bdb418e5cbb09a5,Cheating on your partner
10,140,178,1.2714285714285714,5.2,82.65,4.26,76.73,41.28,1.43,0.0,10.71,1.43,2.14,17.86,0.0,13.579999999999998,3.5700000000000003,8.58,0.0,-7.85,0.7142857142857143,0.0,0.0,0.7142857142857143,2.902058823529412,Deceptive,6613f2bcc9eb1d833c3c107c,Cheating on your partner
10,182,239,1.3131868131868132,6.8,78.38,35.92,99.0,6.23,0.0,1.64,10.38,1.64,2.19,8.2,0.55,14.21,0.55,13.12,1.1,7.66,2.127659574468085,0.0,1.5957446808510638,0.5319148936170213,3.005111111111111,Deceptive,60d336e24fbd4089351d3785,Missing a deadline at work because of bad organisation
5,65,95,1.4615384615384615,7.2,66.74,6.14,63.35,43.1,6.15,4.62,9.23,3.08,3.08,12.31,0.0,12.31,0.0,12.31,1.54,12.31,0.0,0.0,0.0,0.0,3.019090909090909,Deceptive,5ef09df28c610f5ffa1601c9,None of them
4,125,166,1.328,12.0,65.09,65.79,57.77,3.14,1.6,4.0,4.0,6.4,2.4,11.2,0.0,6.4,4.0,12.8,0.0,7.199999999999999,0.8,0.0,0.0,0.0,2.965294117647059,Deceptive,5bcae4e85c2b810001dc2466,Missing a deadline at work because of bad organisation
6,123,182,1.4796747967479675,10.1,59.13,25.6,94.28,81.87,4.07,0.0,13.01,0.81,1.63,15.45,0.0,9.76,0.0,10.57,2.44,1.629999999999999,0.8130081300813009,0.0,0.0,0.0,2.7829629629629635,Deceptive,653ff4ad1b7bf9f92525aa1a,A job interview for your dream job
8,117,172,1.4700854700854702,7.8,65.12,26.64,88.67,45.99,3.42,1.71,11.11,1.71,3.42,14.53,0.85,13.68,0.85,9.4,0.0,1.7763568394002505e-15,1.6666666666666667,0.0,0.0,0.0,2.6134999999999997,Deceptive,5fbbde667818f3dc301f6647,A job interview for your dream job
1,81,115,1.4197530864197532,32.5,6.18,75.62,43.97,58.91,3.7,1.23,9.88,0.0,2.47,11.11,0.0,8.64,0.0,9.88,0.0,3.710000000000001,1.2345679012345678,0.0,0.0,0.0,2.940909090909091,Deceptive,611e33021b47301a4818bbc8,Missing a deadline at work because of bad organisation
2,77,128,1.6623376623376624,19.5,23.94,49.02,68.52,97.41,6.49,0.0,11.69,1.3,0.0,14.29,0.0,11.69,1.3,3.9000000000000004,2.6,-1.299999999999999,0.0,0.0,1.2987012987012987,0.0,2.908666666666667,Deceptive,6492fd86ee1c49dd5b81f5d1,A job interview for your dream job
9,94,130,1.3829787234042554,5.0,77.84,3.55,99.0,1.0,1.06,6.38,10.64,2.13,4.26,19.15,0.0,14.89,0.0,15.95,1.06,5.309999999999999,0.0,0.0,0.0,0.0,3.2388,Deceptive,61144108e54209d166870411,Being hospitalised and undergoing surgery
12,164,212,1.2926829268292683,5.1,82.95,8.4,22.87,1.0,1.83,5.49,11.59,2.44,0.0,9.15,0.0,14.64,10.979999999999999,8.54,2.44,9.759999999999996,0.0,0.0,0.0,0.0,2.959090909090909,Deceptive,65723bb74a071113710655e7,Ending a long romantic relationship
9,245,334,1.363265306122449,11.5,60.79,24.37,98.51,8.72,0.41,1.63,11.84,0.41,0.0,7.35,0.0,11.43,0.41,16.33,0.82,11.839999999999998,1.6260162601626016,0.0,0.0,0.0,3.392363636363636,Deceptive,6126a2b75731d7dcfefa4cc2,Being involved in a car accident
5,128,179,1.3984375,10.9,62.41,7.93,99.0,43.51,2.34,0.78,11.72,0.78,0.0,11.72,0.0,16.41,3.12,14.07,0.78,6.26,1.550387596899225,0.0,0.0,0.0,2.930555555555556,Deceptive,65367825834650d5b518cac1,A job interview for your dream job
2,95,131,1.3789473684210527,19.5,40.18,39.7,55.97,35.11,3.16,2.11,12.63,0.0,0.0,14.74,0.0,7.37,6.31,10.530000000000001,1.05,2.100000000000003,1.0526315789473684,0.0,0.0,0.0,2.9570967741935483,Deceptive,6133d6ceda5d8d0022d8b108,Cheating on your partner
7,130,192,1.476923076923077,9.4,61.06,83.25,95.87,6.78,0.77,2.31,6.15,1.54,0.0,3.85,0.0,10.77,0.0,17.69,3.85,20.770000000000003,3.076923076923077,0.0,0.0,0.0,3.294102564102564,Deceptive,60c8678d0c06ddfaafc29f0f,None of them
10,150,217,1.4466666666666668,6.8,73.17,43.65,90.46,39.67,4.0,2.67,13.33,0.0,1.33,4.67,0.0,13.34,0.0,12.01,0.0,14.01,1.3245033112582782,0.0,0.6622516556291391,0.0,3.01325,Deceptive,61699d2c44832e100023cb80,None of them
6,124,167,1.346774193548387,7.8,75.84,10.56,96.64,31.3,1.61,0.81,13.71,0.0,0.0,14.52,0.0,12.1,2.42,12.91,1.61,2.419999999999998,1.5873015873015872,0.0,0.7936507936507936,0.0,3.0394594594594593,Deceptive,613644ab1f992400aacf1ddf,Taking the bus/train without the ticket
9,166,224,1.3493975903614457,6.9,78.18,24.29,91.68,20.23,1.2,1.2,10.18,1.8,2.99,16.17,1.8,11.98,2.4,7.19,3.0,-3.58,2.9761904761904763,1.1904761904761905,1.1904761904761905,0.0,3.1717500000000003,Deceptive,61011efb0639c55ef85d128a,Taking the bus/train without the ticket
11,304,406,1.3355263157894737,10.5,68.84,33.88,99.0,44.92,1.97,0.33,10.53,2.63,0.99,13.49,0.0,9.87,2.63,21.06,0.66,10.53,2.287581699346405,0.32679738562091504,0.32679738562091504,0.0,3.046216216216216,Deceptive,5ea63c3594a32d64240bf2ea,Taking the bus/train without the ticket
4,125,178,1.424,13.1,56.63,41.11,89.39,12.13,0.0,0.78,10.94,1.56,0.0,20.31,0.0,9.38,0.0,9.370000000000001,0.78,-9.379999999999999,5.6,0.0,0.0,0.0,2.8048571428571427,Deceptive,60afbcd31e7724c3c9236e8d,Missing a deadline at work because of bad organisation
7,115,163,1.4173913043478261,7.3,71.75,3.8,92.58,84.9,4.35,0.0,14.78,0.87,0.0,13.91,0.0,18.26,5.22,11.309999999999999,3.48,5.23,0.0,0.0,0.0,0.0,2.964193548387097,Deceptive,61310da2b4b3b6636a548f13,Ending a long romantic relationship
8,168,243,1.4464285714285714,9.1,67.08,53.29,94.2,57.46,2.98,0.6,12.5,0.6,1.79,8.33,0.0,10.71,4.77,14.28,1.79,11.31,1.183431952662722,0.0,1.7751479289940828,0.0,3.005348837209303,Deceptive,60733d6690d0d13013e9f40a,None of them
4,81,100,1.2345679012345678,6.5,84.71,18.48,99.0,58.91,3.7,1.23,4.94,7.41,0.0,13.58,0.0,16.05,1.23,16.04,0.0,7.4,1.2048192771084338,0.0,0.0,0.0,3.1703999999999994,Deceptive,652bea56d7736bf02261d534,Taking the bus/train without the ticket
7,128,178,1.390625,8.1,69.82,43.4,95.27,69.4,3.91,0.78,12.5,0.78,0.0,10.94,0.0,11.719999999999999,2.34,13.280000000000001,3.9,10.930000000000001,1.5267175572519083,0.0,0.7633587786259541,0.0,3.1900000000000004,Deceptive,65182c5a0cadd3291661b9e0,A job interview for your dream job
7,210,278,1.3238095238095238,11.5,66.41,32.95,88.59,20.23,1.43,1.43,12.38,1.9,0.0,18.1,0.0,9.04,1.9,10.48,4.76,0.0,2.262443438914027,0.4524886877828055,0.0,0.0,3.36125,Deceptive,60feb05321b4a7b554700eb7,None of them
7,83,118,1.4216867469879517,5.6,76.32,28.39,86.1,8.85,0.0,1.2,16.87,0.0,0.0,9.64,1.2,13.25,6.02,14.45,3.61,9.619999999999997,1.1764705882352942,0.0,0.0,0.0,2.9658333333333338,Deceptive,609bc34e402e137642da6aa3,Taking the bus/train without the ticket
8,82,124,1.5121951219512195,6.1,69.48,75.84,51.25,99.0,8.54,0.0,9.76,0.0,0.0,9.76,1.22,8.54,1.22,10.98,3.66,14.639999999999999,0.0,0.0,0.0,0.0,3.3568965517241374,Deceptive,602eda053a3b7ab564f938f5,None of them
4,132,190,1.4393939393939394,13.8,54.9,63.17,86.68,1.71,0.76,3.79,9.85,3.03,1.52,12.12,0.0,5.3,1.52,18.18,0.0,10.610000000000001,3.007518796992481,0.0,0.0,0.0,3.105853658536585,Deceptive,6134b6d0a2a4c604d0c48d5b,Getting fired
5,101,134,1.3267326732673268,7.6,76.35,61.03,62.01,80.65,5.94,1.98,10.89,0.0,1.98,1.98,0.99,13.86,2.9699999999999998,5.9399999999999995,0.0,11.879999999999999,0.9803921568627451,0.0,1.9607843137254901,0.0,3.3003225806451613,Deceptive,662baf927447391832b41ecb,None of them
7,186,245,1.3172043010752688,10.1,69.86,17.22,91.84,53.56,2.69,0.54,11.83,1.61,0.0,9.68,0.54,15.59,4.3,14.510000000000002,1.62,10.21,1.0471204188481675,0.0,0.0,0.0,3.1949999999999994,Deceptive,6112862638be610c1af129c5,Ending a long romantic relationship
4,78,108,1.3846153846153846,8.5,68.6,53.56,94.47,,0.0,0.0,8.97,1.28,0.0,6.41,0.0,11.54,2.56,15.38,0.0,8.97,3.8461538461538463,0.0,0.0,0.0,2.8319047619047617,Deceptive,66096b44399021884f2bf59a,A job interview for your dream job
3,54,90,1.6666666666666667,11.5,44.75,96.51,77.17,1.0,3.7,7.41,5.56,1.85,0.0,5.56,1.85,0.0,0.0,20.37,1.85,27.77,1.8518518518518516,1.8518518518518516,0.0,0.0,2.936818181818181,Deceptive,611cde82784f11c1e17fe12b,None of them
3,62,86,1.3870967741935485,9.0,67.38,84.4,99.0,6.37,0.0,1.61,11.29,0.0,1.61,8.06,0.0,12.9,3.22,22.58,0.0,16.129999999999995,3.225806451612903,0.0,0.0,1.6129032258064515,3.234545454545455,Deceptive,61386094902c2d666abf75f6,Missing a deadline at work because of bad organisation
3,78,117,1.5,12.3,53.55,53.56,96.61,1.0,0.0,5.13,10.26,1.28,0.0,5.13,0.0,14.11,2.56,16.67,1.28,17.950000000000003,0.0,1.25,0.0,0.0,2.9965384615384614,Deceptive,5fa4721c8826280efc7ea386,Ending a long romantic relationship
2,108,152,1.4074074074074074,22.0,33.59,10.19,99.0,48.44,1.85,0.0,15.74,0.93,0.93,12.04,0.93,13.89,0.0,18.52,5.56,13.89,1.7857142857142856,0.0,0.0,0.0,3.5057575757575763,Deceptive,6166d81329fcc212c62228a2,Taking the bus/train without the ticket
11,191,300,1.5706806282722514,10.1,53.81,20.93,94.03,14.5,2.09,2.62,14.14,0.0,3.14,17.28,0.0,10.469999999999999,2.62,16.759999999999998,1.57,6.289999999999999,1.0362694300518136,0.0,0.0,0.0,2.54,Deceptive,5f7bd801486f5e1ce581980f,Cheating on your partner
6,193,297,1.538860103626943,14.7,47.25,63.77,61.22,96.64,7.25,1.04,6.22,2.59,0.52,7.25,0.52,11.4,2.0700000000000003,13.469999999999999,1.04,15.549999999999997,2.072538860103627,0.0,0.0,0.0,3.090757575757576,Deceptive,6173d266422990874e02c3b7,None of them
11,190,273,1.436842105263158,7.7,70.84,92.14,91.8,61.63,3.68,1.05,8.95,0.53,0.0,7.89,0.0,8.95,0.0,12.64,1.58,11.07,2.1052631578947367,0.0,1.5789473684210527,0.0,2.9562068965517243,Deceptive,61255b688816ec0e8e5368bb,A job interview for your dream job
7,132,177,1.3409090909090908,7.1,77.67,50.06,96.07,,0.0,0.0,12.78,0.0,0.0,9.77,0.75,6.77,4.51,20.299999999999997,1.5,12.029999999999998,1.4492753623188406,0.0,2.1739130434782608,0.0,3.39962962962963,Deceptive,65a3ab6491a3f0e753748680,Getting a speeding fine
8,143,201,1.4055944055944056,7.9,70.23,61.85,40.42,4.16,1.4,3.5,12.59,0.7,0.0,9.79,0.0,9.09,6.29,14.690000000000001,1.4,11.89,2.7777777777777777,0.0,0.0,0.0,2.933488372093023,Deceptive,60ffc13565a05e4a3451c765,Ending a long romantic relationship
9,145,179,1.2344827586206897,4.8,88.97,20.17,97.5,12.93,0.69,1.38,14.48,1.38,0.0,8.28,0.69,16.55,5.52,15.18,1.38,10.35,0.0,0.0,0.0,0.0,3.5258974358974355,Deceptive,65a7dde19acaeb680361659e,Taking the bus/train without the ticket
2,57,92,1.6140350877192982,14.4,42.55,67.62,70.28,46.76,1.75,0.0,7.02,5.26,0.0,7.02,0.0,10.53,0.0,7.01,0.0,1.7400000000000002,0.0,0.0,1.694915254237288,0.0,3.0060000000000002,Deceptive,5d83ce739ade5600199d448e,None of them
11,124,164,1.3225806451612903,4.2,85.39,53.75,93.83,44.38,2.42,0.81,9.68,0.81,0.81,8.06,0.0,11.290000000000001,4.84,19.36,3.23,17.759999999999998,2.4000000000000004,0.0,0.0,0.0,3.2372222222222224,Deceptive,6103cbc873a9677ac54efe0f,Ending a long romantic relationship
11,314,382,1.21656050955414,9.7,76.39,2.29,52.55,2.74,0.96,3.5,12.74,2.55,0.0,16.88,0.0,13.06,7.96,10.190000000000001,1.28,-0.9499999999999993,1.2738853503184715,0.0,0.0,0.0,2.872786885245902,Deceptive,60536ffae4f98513b671f482,Ending a long romantic relationship
3,67,96,1.4328358208955223,9.6,65.76,87.33,78.08,67.25,4.48,1.49,11.94,0.0,0.0,2.99,0.0,7.46,0.0,13.43,1.49,17.9,0.0,0.0,4.477611940298507,0.0,3.1986363636363637,Deceptive,605af81750b2b2d82ef1597d,A job interview for your dream job
7,83,120,1.4457831325301205,5.6,76.32,17.44,3.95,57.93,3.61,1.2,7.23,8.43,0.0,12.05,0.0,6.0200000000000005,12.04,7.22,1.2,1.1899999999999995,0.0,0.0,0.0,0.0,2.929166666666667,Deceptive,5e6ecd1a5c401949b9ae528f,Cheating on an exam
10,159,228,1.4339622641509433,7.1,72.26,91.9,18.63,38.43,1.89,0.63,6.92,1.26,0.0,6.29,0.0,5.66,3.14,9.43,0.63,6.29,1.2345679012345678,0.0,0.6172839506172839,0.0,3.615098039215687,Deceptive,60895dd42aa4dab10a53566c,Being involved in a car accident
8,132,173,1.3106060606060606,6.2,80.11,45.12,99.0,,0.0,0.0,11.36,2.27,0.76,9.85,0.76,10.61,4.55,21.21,3.04,14.4,0.7575757575757576,0.0,0.0,0.0,3.591891891891892,Deceptive,5f9ee62fe233d94be4cdf755,Taking the bus/train without the ticket
8,61,95,1.5573770491803278,6.3,63.76,50.51,99.0,89.9,4.92,0.0,18.03,0.0,0.0,6.56,0.0,6.56,1.64,29.51,1.64,29.51,4.918032786885246,0.0,0.0,0.0,3.2158333333333338,Deceptive,5f08d7296564471443092f58,None of them
6,91,105,1.1538461538461537,4.5,89.89,9.23,98.89,71.92,3.3,0.0,16.48,0.0,1.1,8.79,0.0,10.99,12.09,27.470000000000002,3.3,25.28,0.0,1.098901098901099,0.0,1.098901098901099,3.4143478260869573,Deceptive,60fd1e7d5453cf5818e34cfa,Cheating on your partner
6,127,178,1.4015748031496063,9.2,66.88,11.67,99.0,12.07,0.0,0.79,16.54,0.0,0.0,18.9,0.0,14.17,1.58,12.59,3.94,-1.5799999999999983,0.0,0.0,0.0,0.0,3.1783333333333337,Deceptive,5d1f3c99608da700167a1391,Taking the bus/train without the ticket
5,101,135,1.3366336633663367,7.6,76.35,22.02,95.92,10.43,0.99,1.98,8.91,2.97,0.0,9.9,0.0,12.870000000000001,1.98,11.88,0.0,4.950000000000001,0.9708737864077669,0.0,0.0,0.0,3.4548484848484846,Deceptive,6570db71dc75f34174a32198,None of them
1,63,91,1.4444444444444444,25.5,24.45,12.48,97.09,20.23,1.59,1.59,11.11,1.59,0.0,14.29,0.0,11.11,4.76,17.45,0.0,6.329999999999998,3.1746031746031744,0.0,0.0,0.0,3.1383333333333336,Deceptive,65cb86d46eab3e66a7800e11,Cheating on your partner
19,326,481,1.4754601226993864,8.8,62.48,57.37,65.03,48.24,3.07,1.23,5.21,5.52,0.61,14.42,0.31,3.68,1.84,9.2,4.300000000000001,3.369999999999999,1.5015015015015014,0.0,0.3003003003003003,0.0,3.0669791666666666,Deceptive,6596830f2825d3d95e7d5d6e,Cheating on an exam
5,92,114,1.2391304347826086,5.7,86.64,21.04,4.38,84.9,4.35,0.0,6.52,5.43,0.0,14.13,0.0,5.43,7.609999999999999,7.609999999999999,5.43,4.339999999999998,2.1052631578947367,0.0,0.0,0.0,3.052692307692308,Deceptive,659886c6ff76317c84f88b70,Getting a speeding fine
4,75,103,1.3733333333333333,8.3,69.31,1.9,79.53,81.12,4.0,0.0,4.0,10.67,1.33,8.0,0.0,16.0,2.67,6.67,1.33,4.0,0.0,0.0,0.0,0.0,2.973913043478261,Deceptive,613a1c2b27a44b46ca15471e,None of them
7,147,195,1.3265306122448979,7.9,75.54,87.54,99.0,29.39,2.04,1.36,9.52,0.0,2.04,8.84,0.0,8.84,0.0,19.04,2.04,15.639999999999997,2.7210884353741496,0.0,0.0,0.6802721088435374,3.3676470588235294,Deceptive,60f856b9f5b36eb3bf795366,Missing a deadline at work because of bad organisation
13,263,415,1.5779467680608366,11.2,50.97,81.85,93.83,55.77,3.04,0.76,11.79,0.38,1.52,9.51,0.0,12.55,0.38,9.879999999999999,0.0,4.17,0.7462686567164178,0.0,0.3731343283582089,0.0,2.9964473684210526,Deceptive,6166ad56031d3607ffce86f4,Cheating on an exam
20,399,549,1.3759398496240602,8.7,68.1,26.58,56.69,8.53,2.26,3.51,8.52,2.01,1.75,13.78,0.0,10.52,6.77,11.28,2.5,5.76,0.9900990099009901,0.0,0.49504950495049505,0.0,2.9420792079207922,Deceptive,663f6c3c00d480a9ce332aec,Ending a long romantic relationship
3,116,154,1.3275862068965518,14.8,57.57,12.25,26.47,11.45,2.59,3.45,8.62,2.59,0.0,17.24,0.86,10.34,10.34,11.2,1.72,1.7100000000000009,3.389830508474576,0.0,0.0,0.0,3.042857142857143,Deceptive,61686ae36b1ad59181b7a22e,Ending a long romantic relationship
6,122,170,1.3934426229508197,8.8,67.79,93.3,74.65,31.3,0.81,0.0,5.65,2.42,0.0,12.9,0.0,7.26,0.0,11.3,0.0,-0.7899999999999991,2.4390243902439024,0.8130081300813009,0.8130081300813009,0.0,2.59,Deceptive,65803cd578d5ef14e500b072,A job interview for your dream job
9,151,206,1.3642384105960266,7.5,71.34,60.69,64.25,50.09,1.95,0.0,9.09,0.65,1.3,9.74,0.0,9.74,2.6,9.74,1.9500000000000002,3.9000000000000004,0.6369426751592357,0.0,1.2738853503184715,0.0,3.2382608695652175,Deceptive,5fb3d42dc5d76c000aedf11d,Missing a deadline at work because of bad organisation
9,169,215,1.272189349112426,7.1,77.77,23.62,86.75,9.0,0.59,1.78,13.02,1.18,0.59,10.65,0.0,13.61,8.28,14.799999999999999,4.74,12.44,1.7341040462427744,0.0,0.0,0.0,3.421875,Deceptive,60c11f097cf8862b2eb43f12,Ending a long romantic relationship
11,188,258,1.372340425531915,7.6,71.04,17.82,92.52,14.42,4.26,4.79,4.26,6.91,1.06,17.02,0.53,14.36,1.6,7.98,2.13,2.129999999999999,0.0,0.0,0.0,0.0,2.7728,Deceptive,61090bc66f3030fb12976f8e,Ending a long romantic relationship
1,58,80,1.3793103448275863,23.6,29.53,68.11,67.94,91.69,5.17,0.0,10.34,0.0,3.45,1.72,0.0,6.9,0.0,15.51,1.72,20.68,0.0,0.0,0.0,0.0,3.6680952380952383,Deceptive,611e27aa50a1d65dc3eb2e36,Getting a speeding fine
4,82,126,1.5365853658536586,10.1,59.13,78.62,59.99,76.91,3.66,0.0,8.54,1.22,1.22,8.54,0.0,7.32,2.44,10.98,1.22,7.320000000000002,3.571428571428571,0.0,0.0,0.0,3.1630555555555557,Deceptive,6148619a82570cb41a0b8b32,Missing a deadline at work because of bad organisation
20,363,492,1.3553719008264462,8.0,69.92,14.39,38.62,31.61,2.75,1.93,12.4,0.28,1.1,16.8,0.0,7.72,6.9,11.3,1.11,0.5700000000000003,1.1019283746556474,0.0,0.27548209366391185,0.0,2.999135802469136,Deceptive,65410a2c2b4782dbdb520075,Ending a long romantic relationship
8,58,70,1.206896551724138,1.4,97.91,4.0,95.69,1.0,0.0,5.17,10.34,6.9,0.0,15.52,0.0,18.97,3.45,8.620000000000001,1.72,-0.00999999999999801,0.0,0.0,0.0,0.0,3.1271428571428572,Deceptive,61079d862ea28a34266c6add,Ending a long romantic relationship
4,118,147,1.2457627118644068,10.1,75.37,14.95,95.94,11.63,1.68,2.52,12.61,1.68,1.68,18.49,0.0,13.44,5.88,11.76,0.84,-1.6899999999999977,2.5210084033613445,0.0,0.0,0.0,3.101714285714286,Deceptive,5e56a5416589e605ffda2972,Ending a long romantic relationship
17,225,293,1.3022222222222222,4.9,83.46,6.17,85.71,7.99,1.33,2.67,12.44,0.0,0.44,14.67,0.0,12.44,10.22,18.66,5.7700000000000005,13.76,1.2820512820512822,0.0,0.0,0.0,3.161428571428572,Deceptive,605f143dca6594d109a9ab40,Ending a long romantic relationship
8,147,182,1.2380952380952381,5.7,86.64,87.54,91.97,51.68,2.72,0.68,8.16,0.68,1.36,6.12,0.0,8.84,2.04,19.04,1.36,17.679999999999996,2.027027027027027,0.0,2.7027027027027026,0.0,3.531621621621622,Deceptive,605f5f48a941e32ac784c084,Being involved in a car accident
6,91,137,1.5054945054945055,8.0,64.51,43.61,86.41,71.92,4.4,1.1,13.19,0.0,0.0,9.89,0.0,8.79,4.4,17.59,0.0,13.189999999999998,4.166666666666666,0.0,1.0416666666666665,0.0,3.102352941176471,Deceptive,605272be8568b6160f582f2e,None of them
7,139,210,1.5107913669064748,9.9,59.74,47.86,93.84,12.67,1.44,2.16,12.95,0.0,1.44,12.23,0.0,7.91,0.0,12.95,1.44,5.759999999999998,1.4388489208633095,0.0,0.0,0.0,3.0259574468085106,Deceptive,63ee1884534ecc3f58e7bb8a,Being hospitalised and undergoing surgery
6,166,210,1.2650602409638554,10.6,68.74,66.94,97.9,13.77,0.0,0.6,13.17,0.6,0.0,11.98,0.0,11.38,3.0,18.56,1.8,8.98,0.591715976331361,1.775147928994083,0.591715976331361,0.0,3.2433333333333336,Deceptive,5f1f4497da321e111475a32e,Taking the bus/train without the ticket
5,117,150,1.2820512820512822,8.9,73.1,40.72,97.6,1.0,0.0,5.13,11.11,0.85,1.71,7.69,0.0,14.53,5.98,18.8,1.71,17.95,1.694915254237288,0.0,0.0,0.0,3.2430769230769236,Deceptive,6150dae3ef63aeb6fe89ccff,Ending a long romantic relationship
2,118,157,1.3305084745762712,22.8,36.97,70.85,99.0,1.14,0.0,3.39,15.25,0.85,0.0,6.78,0.0,13.56,0.0,20.330000000000002,3.39,20.330000000000002,1.680672268907563,0.0,0.0,0.8403361344537815,3.1944444444444446,Deceptive,6155841573df9e7e0d71a709,Being hospitalised and undergoing surgery
4,91,114,1.2527472527472527,8.6,73.71,87.94,99.0,9.61,1.1,2.2,12.09,1.1,0.0,3.3,0.0,9.889999999999999,1.1,20.88,3.3000000000000003,24.18,4.3478260869565215,3.260869565217391,0.0,1.0869565217391304,3.5076190476190483,Deceptive,66033d023223d50c85612b23,None of them
3,65,95,1.4615384615384615,10.6,57.91,74.95,73.25,6.78,0.0,1.54,15.38,0.0,1.54,1.54,0.0,9.23,1.54,12.31,0.0,12.310000000000002,1.5384615384615385,0.0,1.5384615384615385,0.0,3.2864000000000004,Deceptive,613bc22e44b422b031a7218b,A job interview for your dream job
13,332,398,1.1987951807228916,8.5,79.43,14.3,83.21,47.58,2.7,0.9,14.71,2.1,1.8,9.31,0.0,11.41,7.81,15.92,2.1,12.31,0.6024096385542169,0.0,0.30120481927710846,0.30120481927710846,3.2930263157894744,Deceptive,61528e4039817788730f3263,Ending a long romantic relationship
9,183,246,1.3442622950819672,7.7,76.25,16.61,97.91,44.68,2.72,1.09,17.39,1.09,1.63,10.33,1.09,11.96,3.8,14.68,2.17,10.320000000000002,2.717391304347826,0.0,0.0,0.0,2.7581249999999997,Deceptive,610e33564293d6b6a060e1c7,Missing a deadline at work because of bad organisation
4,92,119,1.2934782608695652,8.7,73.51,18.75,99.0,53.96,2.17,0.0,13.04,1.09,1.09,14.13,1.09,15.22,0.0,17.38,1.09,6.51,2.127659574468085,0.0,0.0,0.0,3.006666666666667,Deceptive,602c11c29029ff46f065703d,Cheating on an exam
